,0,1,2
57,부가세 신고에 관하여 질문드립니다. 올해1월에 사업자등록을 한 상태입니다. 올해 사업을 시작했다면 내년에 부,/qna/detail.nhn?d1id=4&dirId=40304&docId=298557002,"부가세 신고에 관하여 질문드립니다.올해1월에 사업자등록을 한 상태입니다.올해 사업을 시작했다면 내년에 부가세 신고를 해야하나요?지금까지 매출은 있는 상황이구요.그리고, 아직 세무서에 기장을 맞기지 않았는데 맞기려고 고민중입니다. 맞기지 않고 처리하려면 홈택스에서 어떤걸 해주어야하나요?그리고, 매출은 있는데 매입이 많지 않아서 이걸 어떡게 처리를 해야할지도 고민입니다.설비를 턴키로 맞아서하고 있고 자재도 다 있어 작업만 해주면 되는일이라 순수히 인건비만 드는 상황인데, 사업자도 공동이라 근로자를 고용하거나 일용직을 구해서 하지 않고 둘이서 하고 있어요.조만간 세무서도 알아보려고 합니다."
58,대출금 원금이자 상환에 대해서 질문드립니다. 은행에서 대출을 한 후 달마다 분할 상환하는 것으로 되어 있는데,/qna/detail.nhn?d1id=4&dirId=4010506&docId=298556996,"대출금 원금이자 상환에 대해서 질문드립니다.은행에서 대출을 한 후 달마다 분할 상환하는 것으로 되어 있는데, 제가 직접 내는 것인가요? 아니면 돈이 그냥 그 은행에서 빠지나요?-만약 그냥 저절로 빠진다면, 그 통장 안에 돈이 없으면 어떻게 되나요?-제가 내야 한다면, 이번 달 말고 다음 달에 다음 달 것이랑 같이 내도 되나요?"
59,20대 중반인 남자입니다 제 나름 제태크를 하려고 적금이나 IRP랑 청약이 몇개가 있는데 IRP를 이 나이에,/qna/detail.nhn?d1id=4&dirId=40101&docId=298556931,20대 중반인 남자입니다 제 나름 제태크를 하려고 적금이나 IRP랑 청약이 몇개가 있는데 IRP를 이 나이에 하는게 맞는건지...아니면 다른 상품을 하는게 더 좋은건지 판단이 안서네요 ㅠㅠ제 월급이나 계획은 이렇습니다.월급 300만원(100%)생활비 120만원(40%)교통 통신비 20만원(7%)적금| 105만원(35%)적금|| 25만원(8%)용돈(부모님) 30만원(10%)매월 입금 !! (10일 전까지)하나은행 100만원 노란우산 25만원 (적금||) -폐업시 만기IRP 10만원 (적금|) -55세 만기주택청약 10만원 (적금|) - 무기한일반적금 20만원 (적금|) - 19년 3월 15일T핀크적금 15만원 (적금|) - 20년 3월 28일일반적금 20만원 (적금|) - 19년 3월 28일신한금융투자 30만원 cma 30만원 (적금|) - 무기한정기예금하나은행 1천만원 - 19년 3월 20일앞으로의 제테크는 어떻게 해야 할지 조언 좀 부탁드립니다
60,운전자보험순위 필요할까요?,/qna/detail.nhn?d1id=4&dirId=401030201&docId=298556891,저는 운전을 하는 사람중에 한명이여서운전자 상품에 가입해 놓았었는데요...이제 곧 있으면 만기가 되어서어떻게 하면 좋을지 고민을 하다가좋은 상품이 있다면 갈아타기 위해서운전자보험순위에 대해서 알아보고 있는데...다른 상품으로 갈아타도 큰 상관이 없을까요???
61,요즘 자바 공부하는데요.. c랑 많이 다른 느낌이 들어서... 책 추천 부탁드려요.. ㅜㅜ 개념설명이잘되어잇,/qna/detail.nhn?d1id=4&dirId=40608&docId=298556884,요즘 자바 공부하는데요.. c랑 많이 다른 느낌이 들어서... 책 추천 부탁드려요.. ㅜㅜ 개념설명이잘되어잇는책이좋아요...
62,인테리어공사 화기 감시자 제안을 받아서 그러는데 제가 전라남도 에 살아서 동서울 까지 가야한대요 (지방다닌대,/qna/detail.nhn?d1id=4&dirId=408&docId=298556819,인테리어공사 화기 감시자 제안을 받아서 그러는데 제가 전라남도 에 살아서 동서울 까지 가야한대요 (지방다닌대요)1.화기 감시자 주의할점2.종일 서있는일인거 같은데 공사 하는곳 사람 막는일을 한대요 들어오는거 여성 은 감시 만 한다는데 할만할까요?
63,만원운전자보험 괜찮을까요?,/qna/detail.nhn?d1id=4&dirId=401030201&docId=298556817,"저는 운전자 상품에 이미 가입해 놓은상태인데요,... 그러나 어떤 보장을받을 수 있는지 잘 몰라서 질문을 하려고 합니다..저는 만원운전자보험에 가입을 해 놓았었는데...어떤 보장을 받을 수 있을까요??그리고 보장을 받을 수 없는 경우도알려 줬었는데... 어떤 경우일까요????"
64,집을 팔았는데 양도세 신고할때요,/qna/detail.nhn?d1id=4&dirId=40301&docId=298556810,양도세 신고할때 집 넘겨주면서 청소비 20만원 준건 공제 못받나요?
65,주식 리딩사업 관련 질문입니다.,/qna/detail.nhn?d1id=4&dirId=407&docId=298556803,"안녕하세요. 다름이 아니라 제가 주식 종목 추천 리딩사업을 시작하려고 하는데,개인사업자등록금감원 신고통신판매업 신고여기까지는 알고있습니다.순서대로 어떻게 해야되는지와 자세하게 기술좀 부탁드리겠습니다. 세무서가고 하는것 까지는 알지만금감원 신고는 어떻게 하는지 이해가 잘 안되네요.주식이나 특정 관련 자격증은 없지만 블로그운영이나 수익률 인증등은 할 수 있고, 현재도 주변사람들한테 회원비는 안받고 있지만 무료로 리딩해주면서 수익 잘 내주고 있습니다."
66,순자산의 증가 대변,/qna/detail.nhn?d1id=4&dirId=40402&docId=298556802,"회계학과를 졸업했는데 기본 중의 기본이 헷갈리네요ㅠ공무원 2011년 국가직 문제인데요,②순자산의 증가_가 대변이라는데순자산은 왜 자산 자체가 아닌건가요?자산-부채=자본=순자산인건가요??"
67,국가유공자 및 신혼부부 특별공급에 대해 궁금한게 있습니다. 올해 3월부터 신혼부부 특별공급이 5년에서 7년으,/qna/detail.nhn?d1id=4&dirId=40203&docId=298556793,국가유공자 및 신혼부부 특별공급에 대해 궁금한게 있습니다.올해 3월부터 신혼부부 특별공급이 5년에서 7년으로 늘어났더군요그래서 저희 부부도 해당이 되어서 살고 있는 지역에 특별공급을 넣어볼까 하던 중제 남편이 국가유공자라 궁금한게 하나 생겼습니다.제가 알기로는 특별공급은 전체 통틀어서 딱 한 번만 사용 가능하다고 알고 있는데남편은 별개라며 신혼부부 특공 쓰고 나중에 국가유공자 특공을 쓸 수 있다고 합니다.이번에 신혼부부 특공으로 아파트 당첨 후에 이사가려고 할 때7~8년 혹은 10년정도 지나 국가 유공자 특공을 쓸 수 있나요?답변 미리 감사드립니다.
68,뷔페 알바 질문입니다,/qna/detail.nhn?d1id=4&dirId=40611&docId=298556754,시간 2시간30분근무반찬부족하면채우기 테이블닦기 바닦쓸고닦기한달 월~금20일기준 35만원근데 30만원주고5만원은 적립했다가 주신다고하심다주면 안나와버리기때문에어덯게생각하시나요???그만두는것이좋겠죠???
69,전세 만기전 이사로 인한 전세자금대출이 가능할까요?,/qna/detail.nhn?d1id=4&dirId=4010503&docId=298556736,"현재 은행에서 버팀목 전세자금 대출을 6300받아 9000에 살고 있습니다.전세 2년 계약중 현재 9개월째 살고 있습니다.회사이전으로 부득이하게 이사를 가야할 상황 입니다.1.전세만기전에 주인과 협의하면 이사를 갈수 있는것인가요?(보증금또한 반환이 가능한가요?)2. 이사를 생각하는 집이 약 1억7~8천으로 현재살고 있는곳보다 비싸추가로 전세자금 대출을 받을수 있을까요? (연봉 7800 / 기대출-버팀목 6300, 신용 3000(잔금2300)답변 부탁드립니다."
70,창업후 공장취득시취등록세가 감면되는 것으로 알고 있고5년안에 이전확장시에도 감면되는것으로 알고있습니다,/qna/detail.nhn?d1id=4&dirId=40306&docId=298556732,창업후 공장취득시 취등록세가 감면되는것으로 알고 있습니다.그리고 차후에 공장을 확장이전 (5년안에)시에도 취등록세가 감면되는것으로알고있는데 맞는지요
71,현재 25살 취업준비생입니다. 학교는 졸업했구 지금은 4대보험이 들어가있는 평일 아르바이트를 주 27.5시간,/qna/detail.nhn?d1id=4&dirId=40612&docId=298556728,현재 25살 취업준비생입니다. 학교는 졸업했구 지금은 4대보험이 들어가있는 평일 아르바이트를 주 27.5시간 하고 있는데 국비지원으로 컴퓨터학원을 다닐수 있나요?
72,우체국 정기적금 자동이체,/qna/detail.nhn?d1id=4&dirId=40101&docId=298556720,정기적금 이체날이 1일인데 돈이 없어서이체가 안되고 있는돈만 먼저 이체될수도있나요?1-2주있다가 돈이생길거같은데 그때 이체되도불이익 되는게있나요?
73,완구도매하는 사이트를 찾고있는데 어디거 좋나요?? 대량구매를 할거라서 좀 큰곳을 찾고있습니다. 좋은데있으면,/qna/detail.nhn?d1id=4&dirId=40701&docId=298556717,완구도매하는 사이트를 찾고있는데 어디거 좋나요??대량구매를 할거라서 좀 큰곳을 찾고있습니다.좋은데있으면 추천해주세요.
74,대리운전보험 대리점 문의드립니다.,/qna/detail.nhn?d1id=4&dirId=40103&docId=298556716,"안녕하세요.천하통일, 해피인스라는 대리운전보험 받아주는 대리점이 있습니다.저또한 이런 회사를 만들어서 운영할려고 하는데 절차가 어떻게 되고 어디에 가서 문의를 해야 하나요??보험쪽에 계신분들중 아시는분 답변 부탁드립니다."
75,신한생명 치아보험 어디까지 보장받을 수 있나요?,/qna/detail.nhn?d1id=4&dirId=401030201&docId=298556699,저는 치통이 점점 심해지고 있는 거 같아서2주 정도 참아보다가 더이상은 못참을 거 같을 때치과에 가서 치료를 받으려고 하는데요...만만치 않은 비용이 들어갈 거 같아서최대한 치통이 사라지기만을 기다리고 있는데...치과 치료에 들어가는 비용을줄이기 위해서 신한생명 치아보험에 가입해도 될까요?언제부터 보장을 받을 수 있나요??
76,제가 제일은행에 입금해야하는데 입금하면 수취불가 또는 수취은행불가라고 뜨는데 어떻게 된건가요?,/qna/detail.nhn?d1id=4&dirId=40107&docId=298556687,제가 제일은행에 입금해야하는데 입금하면 수취불가 또는 수취은행불가라고 뜨는데 어떻게 된건가요?
77,"미수금 선급금 이수수익 선급비용 미지급금 선수금 선수수익 미지급비용 위 예들이 분개 처리시 원가, 비용, 지",/qna/detail.nhn?d1id=4&dirId=40402&docId=298556685,"미수금선급금이수수익선급비용미지급금선수금선수수익미지급비용위 예들이 분개 처리시원가, 비용, 지출로 어떻게 구분되는지 알려주세요"
78,유주택자 청약 컨설팅좀 부탁드립니다. 세대주는 누나앞으로 돼있구요 현재 제 소유아파트는 건축물대장상에(전유부,/qna/detail.nhn?d1id=4&dirId=40203&docId=298556680,유주택자 청약 컨설팅좀 부탁드립니다.세대주는 누나앞으로 돼있구요현재 제 소유아파트는건축물대장상에(전유부분)아파트 84.99평방미터지하실 17.874평방미터계단실 5.76평방미터83년도 승인된 아파트입니다
79,주식에서 네이버-종목토론방 같은데 보면 안티?찬티?들이 있잖아요?,/qna/detail.nhn?d1id=4&dirId=40102&docId=298556642,그거 왜그런거죠?????일딴  찬티 처럼  그 주식 산 개미들이 주가오르게하려고 사라고 꼬시는것은 이해가 가요.주식을 칭찬하고 좋은점만 말해야  주식사는 사람들이 늘어나니깐 주가가 올라가니깐요.근데 안티처럼 그 주식을 까면서 팔아라고 하고 그러는사람들은 이유가 뭐죠? 이득은???주식을 판사람??? 팔고나면 끝인데 왜 까죠??? 아니면  주가가 내리길 기다리는사람???아니면  기업주 알바???그리고 기업이 자꾸 주가 안오르게 누른다고하는데 만약 그게 사실이라면 왜 안오르게할까요? 오르면 좋은거 아닌가요?어차피 올라서 사람들이 판다고해도 어차피 사는사람들이 있으니깐 파는건데.... 개미든 기업이든 주가를 내리게해서 이득되는게 뭔지 모르겠어요 ㅜ
80,주식에서 네이버-종목토론방 같은데 보면 안티?찬티?들이 있잖아요?,/qna/detail.nhn?d1id=4&dirId=40102&docId=298556642,그거 왜그런거죠?????일딴  찬티 처럼  그 주식 산 개미들이 주가오르게하려고 사라고 꼬시는것은 이해가 가요.주식을 칭찬하고 좋은점만 말해야  주식사는 사람들이 늘어나니깐 주가가 올라가니깐요.근데 안티처럼 그 주식을 까면서 팔아라고 하고 그러는사람들은 이유가 뭐죠? 이득은???주식을 판사람??? 팔고나면 끝인데 왜 까죠??? 아니면  주가가 내리길 기다리는사람???아니면  기업주 알바???그리고 기업이 자꾸 주가 안오르게 누른다고하는데 만약 그게 사실이라면 왜 안오르게할까요? 오르면 좋은거 아닌가요?어차피 올라서 사람들이 판다고해도 어차피 사는사람들이 있으니깐 파는건데.... 개미든 기업이든 주가를 내리게해서 이득되는게 뭔지 모르겠어요 ㅜ
81,전산회계1급 시험볼때 실무시험볼때 문제지에 볼펜쓸수있나요?,/qna/detail.nhn?d1id=4&dirId=40402&docId=298556637,전산회계1급 시험볼때실무시험볼때 문제지에 볼펜쓸수있나요?
82,원불교 탈퇴 방법 문의 (교도증이 발급된 상태),/qna/detail.nhn?d1id=4&dirId=40103&docId=298556622,원불교 탈퇴 방법 문의 (교도증이 발급된 상태)제 어머니가 저를 원불교에 가입시켜 놓았습니다.저는 전혀 모르는 일이었구요.우연히 교도증을 발견했습니다.이거 완전히 탈퇴하려면 어떻게 해야하죠?
83,재생관사주 여자인데요 재생관사주가맞나요? 1992.07.15 양력 오시 입니다,/qna/detail.nhn?d1id=4&dirId=401&docId=298556586,재생관사주여자인데요재생관사주가맞나요?1992.07.15 양력 오시 입니다
84,댄스강사가 되려면 고등학교 자퇴 안좋게 보고 대학교도 나와야하나요?? 아니면 자격증따고 춤잘추고 잘가르치면,/qna/detail.nhn?d1id=4&dirId=40611&docId=298556566,댄스강사가 되려면 고등학교 자퇴 안좋게 보고 대학교도 나와야하나요?? 아니면 자격증따고 춤잘추고 잘가르치면 되는건가요??
85,베이컨구이집 오픈예정입니다 수입 베이컨 납품업체 찾습니다,/qna/detail.nhn?d1id=4&dirId=40502&docId=298556560,베이컨구이집 오픈예정입니다수입 베이컨 납품업체 찾습니다
